Unnamed: 0,smiles,value,log_value,init_value
2242,NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,8.0,2.079441541679836,0.7480350718686358
657,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)N[C@@H](C)c3ccccc3)c2cc1OC,1.4,0.3364722366212129,0.5335658280524949
2934,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@H]2CC[C@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)(C)C,1.7,0.5306282510621704,0.557456377059098
2600,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,3.22,1.169381359556317,0.6360538002990566
3625,CC1(C#N)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1,3.0,1.0986122886681098,0.627345793178728
434,COc1cc(-c2ccc3c(n2)[C@@H](C)N(c2cnn(CC(F)(F)F)c2)C3=O)cnc1OC,32.0,3.4657359027997265,0.9186161041754344
2816,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,0.3,-1.203972804325936,0.3440168313413065
3871,C[C@@H]1CN(c2ncccc2C(F)(F)F)CCN1C(=O)Nc1ccc(C(F)(F)F)cc1,12.0,2.4849066497880004,0.7979268254855264
2845,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1OCCOCCO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)C1CCCCC1,1.9,0.6418538861723947,0.571142491774846
730,Cn1c(-c2ccc(Cl)cc2)c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c2cc(Cl)ccc21,3.5,1.252762968495368,0.6463137575831178
3627,Cc1cc(Cl)c(OCCO)cc1NC(=O)C1=CNC(=O)C[C@H]1c1ccc(F)cc1,2.2,0.7884573603642703,0.5891817860753805
2180,C#Cc1ccc(Nc2c(C(=O)NOCCO)c3c(n2C)C(=O)CCC3)c(F)c1,0.596,-0.5175146119167874,0.4284842795115618
3045,CC1(C)[C@@H]2CC[C@@]1(C)c1c2c(=O)n(-c2ccc(F)cc2F)n1Cc1ccccc1,1.0,0.0,0.4921635234084381
