Unnamed: 0,smiles,value,log_value,init_value
6839,O[C@]1(Cc2cc(-c3cn[nH]c3)on2)CC[C@H](Cc2ccccc2)CC1,56.5,4.034240638152395,0.4774574265121253
3417,CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,20.0,2.995732273553991,0.4069246467418383
3692,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,23.0,3.1354942159291497,0.4164169133791192
1089,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1COCC2,8.9,2.186051276738094,0.3519332250264374
2060,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOC[C@@H]3C)nncc2c1,13.33,2.5900171341906173,0.3793695325514444
6425,CCC(C(=O)O)N1Cc2sc(C#Cc3ccc(N(C)C)cc3)cc2S1(=O)=O,58.33,4.066116540765546,0.479622354687607
4465,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,33.33,3.506457892319648,0.4416117988336482
6405,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,73.0,4.290459441148391,0.4948591394118684
598,CCOC(Cc1ccc(OCCCN2c3ccccc3OCOc3ccccc32)cc1)C(=O)O,13.7,2.617395832834079,0.3812290223616812
4249,Cn1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)n1,29.0,3.367295829986474,0.432160274484376
1829,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1CC(F)(F)F)Cc1cc(F)c(F)cc1F,94.0,4.543294782270004,0.5120310564049225
2211,CCCn1cnc(C[C@H](CCCN)C(=O)O)c1,10.2,2.322387720290225,0.3611928407171066
7532,CCCN(C1CCN(Cc2c(OC)cccc2OC)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,169.0,5.1298987149230735,0.5518716656909181
556,CN(C)[C@H]1CCc2cc(N3CC[C@H](NS(=O)(=O)c4ccc5cc(Cl)ccc5c4)C3=O)ccc21,6.0,1.791759469228055,0.325153953744315
813,CCCCCS(=O)(=O)[N-]C(=O)/C=C/c1ccc(OCCOC)cc1Oc1ccc(C(F)(F)F)cn1.[K+],1.0,6.907755278982137,0.6726190470029875
509,C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,9.0,2.19722457733622,0.3526920864639181
2217,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OC[C@@H]5Cc6ccccc6N5C(C)=O)ccc43)cc2)nc1,11.0,2.3978952727983707,0.3663211167653308
26,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O,8.467,2.1361762546601404,0.3485458435972827
6024,CCCOCCn1c(=O)c(NCC2CCCO2)nc2cnc(-c3ccc(OC)nc3)cc21,52.0,3.951243718581428,0.4718204921847114
1707,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,5.8,1.7578579175523736,0.3228514487672496
519,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)cc3n2C1)S(=O)(=O)c1ccc(F)cc1,1.8,0.5877866649021191,0.2433832607467916
6976,CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,87.0,4.465908118654584,0.5067751560308754
4573,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,43.6,3.775057150354989,0.4598543599523498
1714,CCC(c1ccc(C(F)(F)F)cc1)(C(O)C(F)F)n1ncc2c(NS(C)(=O)=O)cccc21,3.8,1.33500106673234,0.2941321142390389
4764,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)C[C@@H]2C2CCCC2)cc1Cl,34.0,3.5263605246161616,0.44296353371463
6636,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)Nc1cn([C@@](C)(C(=O)N2CCCC2)c2ccc(F)cc2)cn1,75.0,4.31748811353631,0.4966948563516713
3438,CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,25.0,3.218875824868201,0.4220799748051719
546,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,12.2,2.501435951739211,0.3733533296525369
213,Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1ccccc1Cl,1.7,0.5306282510621704,0.2395012103437108
2718,C[C@@H]1CN(C(=O)C(=O)c2c[nH]c3c(-n4nccn4)ccnc23)CCN1C(=O)c1ccccc1,13.9,2.631888840136646,0.3822133496209772
1089,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cc(F)cc2n1,25.0,3.218875824868201,0.4220799748051719
6184,CNC(=O)c1ccc2c(c1)OCCc1cc(C(=O)N(C)c3cc(C(=O)N(C)C)ccc3Cl)sc1-2,66.0,4.189654742026425,0.4880127471387265
7046,O=C(CC(F)(F)F)N1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,84.0,4.430816798843313,0.5043918451048685
342,FC(F)c1ncn2c1Cn1ncnc1-c1cc(Cl)ccc1-2,3.8,1.33500106673234,0.2941321142390389
4550,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N1CCN(C)CC1,47.0,3.8501476017100575,0.4649543075780261
922,O=C([O-])[C@H]1CC[C@H](c2cc3cccnc3c(-c3cccc(OC(F)(F)F)c3)n2)CC1.[K+],0.65,-0.4307829160924542,0.1742046711599994
1775,C[C@@]1(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,84.0,4.430816798843313,0.5043918451048685
5996,N#Cc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,78.0,4.356708826689592,0.4993586249043145
3961,CNc1nc(Nc2cnn(CC(C)(C)O)c2Cl)ncc1C(F)(F)F,21.0,3.044522437723423,0.4102383474510757
2814,Cc1cccc(CC(=O)N2CCc3cc(-c4cn(C)c5ncnc(N)c45)ccc32)n1,10.5,2.3513752571634776,0.3631615986241793
2337,CN(C(=O)C1(c2ccc(F)cc2)CC1)[C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1,12.0,2.4849066497880004,0.3722307025712114
2228,COC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,16.0,2.772588722239781,0.3917693186785047
3491,Cc1ccc2c(N/C(=N\C#N)N3CCN(C(=O)Nc4ccc(Cl)cc4)CC3C(C)C)cccc2n1,23.33,3.1497400860333387,0.417384455724417
5530,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)C(=O)CN2,37.9,3.634951112088381,0.4503387232194983
1690,NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,5.0,1.6094379124341005,0.3127711490880455
439,Cc1ccccc1-n1nc(C)c(-c2cc(F)c3nccnc3c2)c1Nc1ccccc1C(=O)O,9.5,2.251291798606496,0.356364191129269
2981,COc1cccc(CNC(=O)c2nc3scc(COCc4ccc(C#N)cc4)c3c(=O)[nH]2)c1,16.02,2.773837941640213,0.3918541624023099
7039,N[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n(C4CCCC4)c3n2)CC1,88.0,4.477336814478207,0.5075513632460199
3757,O=c1[nH]c2ccc(F)c(Cl)c2cc1O,28.0,3.332204510175204,0.429776963558369
5981,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@@](C)(O)CC4)nc3cc2Cl)CC1,77.0,4.343805421853684,0.4984822592989879
1583,COc1ccc(S(=O)(=O)Nc2cccc(I)c2)cc1N1CCNCC1,58.0,4.060443010546419,0.4792370233112724
1691,Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)N=C(c1cccc([N+](=O)[O-])c1)N2,3.64,1.2919836816486494,0.2912104856303229
1008,FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,23.0,3.1354942159291497,0.4164169133791192
5028,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCOCC2)o1.Cl,41.0,3.713572066704308,0.4556784534193599
1697,O=C(O)c1ccccc1CC[C@@H]1CCC[C@@H]1NC(=O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1,6.0,1.791759469228055,0.325153953744315
6349,N#Cc1c(-c2ccc(Oc3ccccc3)cc2)ccn2c(CC(F)(F)F)cnc12,56.67,4.037244970181528,0.4776614729084677
3557,CNc1ccc2c(O[C@@H](C)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)cccc2n1,27.0,3.295836866004329,0.4273069680104174
6508,CN(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,71.67,4.272072250005828,0.4936103293419042
6185,CCOc1ccc(-n2nc3c(N4CCN(C)CC4)nnc(C)c3c2C)cc1,57.0,4.04305126783455,0.4780558215026648
126,O=C(O)C[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(Cl)cccc1Cl)C(=O)O,0.92,-0.083381608939051,0.1977992619448664
5268,CN[C@@H](CC(C)C)C(=O)N[C@@H]1CC[C@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C[C@H]21,36.67,3.6019589820832345,0.448097983790591
7840,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,252.0,5.529429087511423,0.579006726651368
71,O=C(N[C@@H](Cc1ccc2oc(-c3c(Cl)cccc3Cl)nc2c1)C(=O)O)c1c(Cl)cccc1Cl,9.0,2.19722457733622,0.3526920864639181
1224,O=C(NO)[C@@]1(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOC1,39.4,3.673765816303888,0.4529749167039291
1665,COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN(C(C)C)C(C)C,67.0,4.204692619390966,0.4890340805516509
233,N=C(N)c1ccc2[nH]c(-c3cc(C(CCC(=O)O)C(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)nc2c1,0.5,-0.6931471805599453,0.1563855745440227
1721,CN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,5.867,1.7693434299437227,0.3236315148155007
3827,CC(C)(C)n1cc2c(n1)C(=O)CC1(CCN(C(=O)c3ccc4[nH]cnc4c3)CC1)O2,26.0,3.258096538021482,0.424743743357815
1234,COc1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,39.0,3.6635616461296463,0.452281876077418
599,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,0.9,-0.1053605156578262,0.1963065119198952
577,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]1[C@@H](O)c2cc(OCc3nc4cc(F)c(F)cc4s3)ccc2OC1(C)C,16.0,2.772588722239781,0.3917693186785047
513,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cc(Cl)cc(Cl)c2OC(CF)CF)cc1F,1.6,0.4700036292457356,0.2353837441344819
2418,Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC1)C[C@@H]2C(C)(C)C(=O)N(C)C,17.2,2.844909383819408,0.3966811494060403
6964,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N(C)C)CC3)cc(-c3ccccc3)n2)CC1,81.0,4.394449154672439,0.501921849556917
3478,COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)CO2,23.0,3.1354942159291497,0.4164169133791192
6875,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,61.17,4.113656873254474,0.4828511700885734
5670,c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCCN1CCOCC1,33.0,10.404262840448617,0.9100927219438985
7941,N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,484.0,6.182084906716632,0.6233334078135352
3039,COCCN1CC(=O)Nc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,16.9,2.827313621929028,0.3954860911468952
1185,Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1,1.41,0.3435897043900768,0.22679804003648
746,Cc1cc(SCC=C(c2ccc(Br)cc2)c2ccc(Br)cc2)ccc1OCC(=O)O,10.0,2.302585092994046,0.359847897914942
6398,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,60.0,4.0943445622221,0.4815395282883378
3783,CCC[C@@H](Cc1ccc(C(=O)NCCC(=O)O)cc1)C(=O)c1cc2cc(Cl)ccc2n1-c1cccc(C(F)(F)F)n1,24.0,3.1780538303479458,0.4193074513981077
1540,CCCc1nc2c(C)cc(C(=O)NC[C@H](C)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,9.7,2.272125885509337,0.3577791879779476
1340,CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(N5CCOCC5)ccc4Cl)sc3c2)CC1,2.6,0.9555114450274363,0.2683581688137922
1872,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,1.3,0.262364264467491,0.2212814199868958
2052,CC(=O)NCCNc1nc2sc(-c3ccc(F)cc3)nc2c2c1ncn2C,16.0,2.772588722239781,0.3917693186785047
1104,CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)c2ccc(F)cc2C(F)(F)F)CCc2cc(Cl)ccc21,29.0,3.367295829986474,0.432160274484376
497,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cc(C(F)(F)F)cnc2C1)C(F)(F)F,1.7,0.5306282510621704,0.2395012103437108
7577,Cl.O=C1C2CCCN2C(=O)N1CCCCNCCOc1ccccc1,140.3,4.943782987108415,0.5392311708338406
306,O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2nc(CN3CCC(c4ccc(C(F)(F)F)cc4)CC3)ccc2c1,3.7,1.308332819650179,0.2923208764460404
7199,CC(C)(O)CC(=O)N1CC[C@H]2CN(c3cccc4c3cnn4-c3ccccc3F)C(=O)[C@H]21,98.33,4.588329168792065,0.5150896744911415
6716,COc1cccc(CNC(=O)c2cc(-c3nnn(C[C@H]4CC[C@H](CO)CC4)n3)cc(C)n2)c1,76.6,4.338597076746545,0.4981285220822909
1970,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1CC1CC1,114.0,4.736198448394496,0.5251325703295612
7830,COc1cnc(-c2ccccn2)nc1C1CCCC1,1000.0,6.907755278982137,0.6726190470029875
7382,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,125.0,4.8283137373023015,0.5313888005222984
5933,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,62.0,4.127134385045092,0.4837665275410353
1630,c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,51.0,3.9318256327243257,0.4705016664342331
5731,COc1ccc2ccc(=O)n(C[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,44.0,3.784189633918261,0.4604746144191236
2248,Cc1c(-c2cccc(S(C)(=O)=O)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,13.0,2.5649493574615367,0.3776669945309186
3218,CCS(=O)(=O)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cn2)ncn1,14.0,2.6390573296152584,0.3827002147314726
5155,COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,48.33,3.8780524858569927,0.4668495345354057
887,COc1cccn(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)c1=O,22.0,3.091042453358316,0.4133978655922272
2868,N#CC1(COc2nc(C3CC3)c(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)s2)CC1,16.0,2.772588722239781,0.3917693186785047
6227,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3oc(C(=O)O)cc3c2)cc1,78.0,4.356708826689592,0.4993586249043145
6258,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4C[C@@H]5C[C@@H]5C4)nc32)[C@H](O)[C@@H]1O,50.0,3.912023005428146,0.4691567236320683
2765,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)Cc1c[nH]c3ccccc13)CC2,11.0,2.3978952727983707,0.3663211167653308
7795,Cn1ccc(NC(=O)c2cn(Cc3ccc(Cl)c(C(F)(F)F)c3)nn2)n1,641.0,6.46302945692067,0.6424144289807231
5205,NC(=O)c1ccc2c(c1)OCCc1cc(-c3ncnn3-c3ccc(F)cc3F)sc1-2,38.0,3.6375861597263857,0.4505176887830617
317,Cc1ccc2c(C(=O)O)c(O)c(-c3ccc(Cl)cc3)nc2c1C,6.2,1.824549292051046,0.3273809529970125
5073,Cc1nc(N[C@H](C)c2ccc(OC(F)(F)F)cc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2c(C)nccc2s1.Cl,40.0,3.688879454113936,0.4540013955687347
1484,CO[C@@H]1CN(C[C@@H]2Cc3ccc(NC(=O)C(C)C)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21,36.5,3.597312260588446,0.447782390584972
2986,O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,13.2,2.580216829592325,0.3787039214216002
7280,C#Cc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c2ccc(C(=N)N(C)C)cc2)nc1,100.0,4.605170185988092,0.5162334724589647
4372,O=C(C[C@]1(O)CC[C@@H](Cc2ccc(OC(F)(F)F)cc2)CC1)Nc1ccc2[nH]c(=O)oc2c1,21.0,3.044522437723423,0.4102383474510757
3681,CN(C)CCN(C)[C@H]1COc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1,22.0,3.091042453358316,0.4133978655922272
3100,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,14.5,2.6741486494265287,0.3850835256574796
2174,CC(C)(F)C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,11.17,2.413231613081109,0.3673627210012898
4840,Cc1c(C(=O)Nc2ccn(C)n2)ncn1Cc1cccc(C(F)(F)F)c1,43.0,3.7612001156935615,0.4589132262962703
434,Cc1cc(CC(C)C(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1,7.0,1.9459101490553128,0.3356234659045762
6957,CC(C)(C)[C@H]1C(O)=C(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)c(Cl)c1,86.0,4.454347296253507,0.5059899751231667
4312,O=c1n(Cc2ccc(Cl)cc2F)c2sc3c(c2c2ncnn12)CCN(CC1CCOCC1)C3,21.0,9.95227771670556,0.879395071083144
1844,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(Cl)cc1Cl,98.0,4.584967478670572,0.5148613572651297
858,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,19.0,2.9444389791664403,0.4034409399561653
2119,CC(C)c1n[nH]c2c(=O)[nH]c(C[C@@H]3CCCC[C@H]3Nc3ncc(C(=O)O)c(C(F)(F)F)n3)nc12,19.8,2.9856819377004897,0.4062420541412033
1654,Cc1c(Br)cc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,54.0,3.9889840465642745,0.4743837168373138
7637,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(=O)O)cc21,181.0,5.198497031265826,0.5565306844375671
6073,CN1CCN(C(=O)c2cccc(-c3cc4nc(-c5cnc(N)nc5)nc(N5CCOCC5)c4s3)c2)CC1,52.0,3.951243718581428,0.4718204921847114
6005,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2sc(-c3cccc(C(=O)O)c3)cc2c1,66.0,4.189654742026425,0.4880127471387265
727,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2c(c1)CCN(C(=O)C1CC1)CC2,0.238,-1.4354846053106625,0.1059679526162187
4929,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nn1-c1ccccn1,31.1,3.4372078191851885,0.4369085144654401
1845,CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,92.0,4.5217885770490405,0.510570411032912
1332,COc1ccc2c(=O)n(C[C@H](O)CO)c(C#N)c(-c3ccccc3)c2c1,48.0,3.871201010907891,0.4663842002250041
4291,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cc(F)cc(F)c1,22.0,3.091042453358316,0.4133978655922272
3670,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2ccc(C3CCOCC3)cc2C1,22.0,3.091042453358316,0.4133978655922272
977,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(-c3ccc4ncccc4c3)[nH]n2)cc1,2.0,0.6931471805599453,0.2505390721978155
336,Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(Cl)cc2-3)on1,9.5,2.251291798606496,0.356364191129269
2844,COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2cccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)cc3)c2)[nH]1)C(C)C,13.5,2.602689685444384,0.380230219183521
2772,O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(-c4ccc(OC(F)(F)F)cc4)cc3o2)CC1,14.0,2.6390573296152584,0.3827002147314726
615,Oc1ccc([C@H]2Sc3c(ccc(O)c3F)O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,18.0,2.8903717578961645,0.3997688352908145
6818,O=C(O)c1ccc2nc(N3CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)sc2c1,50.0,3.912023005428146,0.4691567236320683
1219,COC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C)cn1,9.3,2.2300144001592104,0.3549190857166155
5517,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,34.9,3.552486829208381,0.4447379641870577
5140,Cc1cc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)ccn1,33.33,3.506457892319648,0.4416117988336482
6937,CN(C)CCNC(=O)c1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)o1,91.0,4.51085950651685,0.5098281370645756
7252,COc1ccc(C(=O)c2c(C)n(Cc3cccc(O[C@@H](C)C(=O)O)c3)c3ncccc23)cc1,115.0,4.74493212836325,0.5257257390962456
3592,CCOc1cc(CN2CCC(Nc3nc4ccc(C(=O)O)cc4o3)CC2)ccc1Cl,27.0,3.295836866004329,0.4273069680104174
7353,N#C[C@H](Cc1ccc(-c2ccccc2)s1)NC(=O)[C@@H](N)Cc1cccs1,100.0,4.605170185988092,0.5162334724589647
989,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3ncon3)ccc(F)c12,3.9,1.3609765531356006,0.2958963015333953
6346,COc1ncc(-c2cccc(C)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,50.0,3.912023005428146,0.4691567236320683
861,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1COC(=O)CNC(=O)c1cc(=O)c(O)cn1O)c1csc(N)n1)C(=O)O,8.9,2.186051276738094,0.3519332250264374
7604,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(-c3nnc(C)o3)c2)cn1,123.0,4.812184355372417,0.5302933349658594
5147,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4F)cn23)n1,33.33,3.506457892319648,0.4416117988336482
2811,COc1c(/C=C/c2ccc(NS(C)(=O)=O)cc2)cc(-c2ccc(C)[nH]c2=O)cc1C(C)(C)C,10.0,2.302585092994046,0.359847897914942
222,CCN1CCOc2ccc(C(=O)Nc3nnc(-c4c(Cl)cccc4Cl)s3)cc21,6.5,1.871802176901592,0.3305902457040222
1586,C[C@@H]1Cc2cc(O)ccc2[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1c1ccc(OC(F)(F)F)cc1,4.2,1.4350845252893227,0.3009295217339493
5987,CCn1cc2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCCC(F)(F)F)cc31)N(C)S(=O)(=O)CC2,57.0,4.04305126783455,0.4780558215026648
2709,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,17.0,2.833213344056216,0.3958867848877336
925,N#Cc1cccc(-c2nc([C@H]3CC[C@H](C(=O)[O-])CC3)cc3cccnc23)c1.[K+],0.22,-1.5141277326297755,0.1006267165041816
774,CN1CCC[C@@H]1COc1cc(Nc2nc3cc(Oc4ccnc5ccccc45)ccc3[nH]2)ccc1C(F)(F)F,16.67,2.813610696762703,0.3945554242058168
3674,NC(=O)c1ccc2c(c1)CCCN2c1ccc(CNCCC2=CCCCC2)cc1,26.5,3.277144732992177,0.4260374470839366
437,O=C(NCc1ccc(F)cc1)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,2.8,1.029619417181158,0.2733913890143462
1841,O[C@]1(Cc2cc(-c3cn[nH]c3)on2)CC[C@H](Cc2ccc(C(F)(F)F)cc2)CC1,4.0,1.3862943611198906,0.2976158210247119
4455,N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,30.0,3.4011973816621555,0.4344627794614414
6877,CC#C[C@@H](Cc1nnn[nH]1)c1ccc(OCc2ccc3scc(-c4ccc(OCC5(C)CS(=O)(=O)C5)cc4C)c3c2)cc1,72.0,4.276666119016055,0.4939223329446072
