smiles,value,log_value,init_value
CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,0.2,-1.6094379124341005,0.2073859212169275
N#C/C(=C\c1cc2ccccc2[nH]1)C(=O)OC1CCCCC1,0.4167,-0.8753887405537293,0.3171977101114278
c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,2.8,1.029619417181158,0.6021818251722872
CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CC1,3.0,1.0986122886681098,0.6125029738489391
Cl.N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,1.7,0.5306282510621704,0.5275340839947946
CCOc1cc2cc(-c3c(C)nc(NCC4CC4)nc3N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)oc2c(C)n1.Cl,3.3,1.1939224684724346,0.6267611213206661
O=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc(CO)cc1,0.95,-0.0512932943875505,0.4404801803191151
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,4.45,1.4929040961781488,0.6714879715681106
CN(C)CC/N=C(\S)c1cccnc1S.Cl,2.72,1.000631880307906,0.5978453673413453
O=C(c1ccc(CN2CCC(F)CC2)cc1)N1CCN(C2CC2)CC1,1.1,0.0953101798043249,0.462411667167495
C[C@H]1[C@@H](c2cccc(C(F)(F)F)c2)OC(=O)N1C(=O)NCc1cncc2ccccc12,1.7,0.5306282510621704,0.5275340839947946
CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(N(C)C)cc1,2.183,0.7807000775678068,0.5649441590587773
CS(=O)(=O)c1ccc(-c2cnn3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)cc23)cc1,5.7,1.7404661748405046,0.70852259508075
Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,0.403,-0.908818717035454,0.3121966752205969
Cn1c(C2CCOC2)nc(C(=O)NCc2ccc(F)cc2-n2cncn2)c(O)c1=O,0.42,-0.8675005677047231,0.3183777596296903
CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(CCC(F)(F)F)c(-c3cccc(C(=O)NC(C)(C)c4ncon4)c3)cc12,12.0,2.4849066497880004,0.8198888950658667
N[14c]1[14cH][14cH][14c](OS(=O)(=O)O)[14cH][14c]1Cl,4.1,1.410986973710262,0.6592333895811228
CCCc1[nH]cnc1CNc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,1.2,0.1823215567939546,0.4754283359785623
Cc1ccc2c(c1)nc1n2C[C@@](NC(=O)c2ccc(-n3cnc(C)n3)cc2Cl)(c2ccccc2)CC1,0.46,-0.7765287894989963,0.3319868938489883
Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(F)cc3)C2)n1C,0.8,-0.2231435513142097,0.414771842433855
CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1.[Na+],2.0,0.6931471805599453,0.5518464803042319
CC(C)COc1ccc2c(c1)c1cc(CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21,1.3,0.262364264467491,0.4874025105356627
CC[C@H](C)[C@H](N)C(=O)OCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,3.5,1.252762968495368,0.6355635024342003
CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,1.1,0.0953101798043249,0.462411667167495
COc1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cn1,1.0,0.0,0.4481535196957681
CNCc1cn(CC(=O)Nc2sc3c(c2C(N)=O)CCCC3)nc1C(F)(F)F,1.5,0.4054651081081644,0.5088100132404754
CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,0.9,-0.1053605156578262,0.4323918689148059
COc1cccc(C(=O)N[C@H]2C[C@@](N)(C(=O)O)[C@@H]3[C@@H](C(=O)O)[C@@H]32)c1,3.1,1.1314021114911006,0.6174082434680066
CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,1.9,0.6418538861723947,0.544173140927579
Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)nn12,4.99,1.6074359097634274,0.6886216239403532
N#Cc1cccc(-c2nc(N3CCC(O)CC3)cc3cccnc23)c1,0.5333,-0.6286711613755805,0.3541059987644505
CCC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,15.5,2.740840023925201,0.8581758419468472
CCCC[C@H](NC(=O)[C@@H]1C/C=C\CN(C(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCC(=O)N2)[C@@H](CO)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,24.0,3.1780538303479458,0.9235818556743304
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOCCNc3cc4c(=O)c(C(=O)O)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,9.1,2.2082744135228043,0.7785054538825588
COc1ccc(N(C(=O)NCc2ccccc2Cl)c2ccnc(N[C@@H](C)C(C)(C)O)n2)cc1,1.9,0.6418538861723947,0.544173140927579
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,1.4,0.3364722366212129,0.4984888645638235
CCCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-n2cccc2)c1C,13.93,2.6340447877917144,0.8421995608277125
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccc(C(F)(F)F)cc5)CC4)ncn3)cccc2s1,2.7,0.9932517730102834,0.596741323067977
CCc1cc(CCC(=O)c2sc(CC)c3c2CCC(C)(C)C3)cc(C)c1OCC(O)CNC(=O)CO,1.7,0.5306282510621704,0.5275340839947946
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,6.1,1.8082887711792657,0.7186686737315173
COC(=O)c1cc(C(=CCCCc2ccccc2)c2cc(Br)c(OC)c(C(=O)OC)c2)cc(Br)c1OC,0.9167,-0.0869750140144071,0.435142290688343
O=C(N[C@H]1CCCc2cc(CN3CCCCC3)ccc21)c1ccc(-c2coc3cccc(Cl)c3c2=O)cc1,4.5,1.5040773967762742,0.6731594673936465
O=C(Nc1cccnc1)N1CCC2(CC1)CN(Cc1cccc(Oc3ccc(Cl)cc3)c1)C2,1.68,0.5187937934151675,0.5257636808466177
CCOC(=O)c1oc2cccc(OCCCNCc3cccnc3)c2c1C,0.4,-0.916290731874155,0.3110788818253913
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,7.87,2.063058062429312,0.7567814769322694
O=C(Nc1ccc(Cl)cc1C(=O)O)c1ccc(-c2cccs2)cc1,1.9,0.6418538861723947,0.544173140927579
CCc1ccc(-c2ccc(C(=O)N[C@H](C(=O)NO)[C@@H](C)O)cc2)cc1,0.75,-0.2876820724517809,0.4051170526320116
CCN(C(=O)CN(c1cc2c(C)nsc2cc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1)c1cccc(C)n1,0.8,-0.2231435513142097,0.414771842433855
COCCOc1cnc2ccc([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)cc2c1,4.2,1.4350845252893227,0.6628383187169946
Cc1cc(C(C)CC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1,3.1,1.1314021114911006,0.6174082434680066
CCOc1ccc(OCc2cc3n(n2)[C@H](C)CN(c2ccc(F)cc2)C3=O)cc1,0.5333,-0.6286711613755805,0.3541059987644505
Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2Cl)c2ccc(C(=O)O)cc21,8.3,2.1162555148025524,0.7647396732405237
COc1cc(OC)nc(NCCCn2c3c(c4cc(C(=O)OC(C)C)ccc42)CCCC3)n1,1.24,0.2151113796169455,0.4803336055976298
CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)N[C@H](C)c1ccc(Br)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,0.75,-0.2876820724517809,0.4051170526320116
COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](NC(=O)OC(C)C)CC1)=NS2(=O)=O,0.9,-0.1053605156578262,0.4323918689148059
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)C(C)OC(CS(C)(=O)=O)CN3S(C)(=O)=O,3.62,1.2864740258376797,0.6406065862684911
CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc3ccccc3c2)CC(=O)N1,0.9,-0.1053605156578262,0.4323918689148059
O=C(O)C1CN(Cc2ccc(OCc3cc(-c4ccccc4)c(C(F)(F)F)s3)cc2)C1,6.7,1.9021075263969205,0.7327037080820294
CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2cnc(-c3ccc(OC)nc3)cc21,3.2,1.1631508098056809,0.6221577636507826
COc1cc(OC)nc(NCCCn2c3c(c4cc(C(=O)N(C)C)ccc42)CCCC3)n1,0.55,-0.5978370007556204,0.3587187065590313
CCN(Cc1cc(C(F)(F)F)ccc1-n1cc(CC(=O)O)c2cccnc21)C(=O)C1CC1,5.3,1.667706820558076,0.6976379906718995
CC1=C2C[C@H]3[C@@H](CC[C@@H]4CNC(=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,5.4,1.6863989535702288,0.7004342836764408
COc1cccc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)N[C@@H](C)c3ccc(N4CCN(C)CC4)cc3)cn2)c1C,6.4,1.8562979903656265,0.7258507242592463
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N,1.0,0.0,0.4481535196957681
COC(=O)N(CC(=O)O)Cc1cccc(OCc2csc(-c3ccc(C(F)(F)F)cc3)n2)c1,7.9,2.066862759472976,0.7573506494135844
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cn1)c1cc2ccncc2o1,1.0,0.0,0.4481535196957681
Nc1nc(N)c2c(ccc3c2ccn3Cc2ccccc2C(F)(F)F)n1,17.13,2.8408313123360287,0.8731342707209461
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)[C@H](C)NC(=O)CN3S(C)(=O)=O,0.68,-0.3856624808119846,0.3904594461244178
Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,3.4,1.2237754316221157,0.6312270446032583
CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,1.8,0.5877866649021191,0.5360848295232696
COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(Cl)cn2)cc1,1.0,0.0,0.4481535196957681
CC[C@@H](CN(C)S(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,6.0,1.791759469228055,0.7161959344574029
COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,1.0,0.0,0.4481535196957681
CC(=O)N[C@H]1CSCc2cc3cc(c2)CSC[C@@H](NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C2CCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC1=O)C(=O)N[C@@H](C)CN[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)CSC3,24.0,3.1780538303479458,0.9235818556743304
Cc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)CCc2ccccc2)cc1,6.2,1.824549292051046,0.7211012040764704
CN(C(=O)COc1cccc2cccnc12)c1ccccc1N1CCOCC1,5.083,1.6259016384647655,0.6913840474667501
O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc2ccccc2c1,0.7,-0.3566749439387324,0.3947959039553597
COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,3.4,1.2237754316221157,0.6312270446032583
Cc1ccc(S(=O)(=O)NC[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,2.52,0.924258901523332,0.5864201743913251
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCN(C)CC3)cc(-c3ccccc3)n2)CC1,0.8,-0.2231435513142097,0.414771842433855
O=C(CN1CC2CC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1.4,0.3364722366212129,0.4984888645638235
O=C1CCCN1C1CCN(Cc2coc3cc(Oc4nc5ncccc5s4)ccc23)CC1,2.5,0.9162907318741552,0.5852281575661449
Cc1cc(C(=O)Nc2ccc(-c3ccccc3CN(C)C)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,2.8,1.029619417181158,0.6021818251722872
CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)nc2)CC1,5.2,1.6486586255873816,0.6947884317525903
Cc1ccc(-c2cc(C(=O)N[C@H](C)c3ccc(F)cn3)cc(C3=NO[C@H](c4ccccn4)C3)c2)nc1,1.0,0.0,0.4481535196957681
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,2.37,0.8628899551470398,0.577239544479451
Nc1nc(N2CCN(Cc3ccnc4ccccc34)CC2)nc2nc(-c3ccco3)nn12,2.5,0.9162907318741552,0.5852281575661449
CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(C(C)C)c2cccc(F)c21,2.3,0.8329091229351039,0.5727544923278288
Cn1c(SCCCN2CC3CCN(c4ccccc4)C3C2)nnc1C1CCOCC1,0.3,-1.203972804325936,0.2680424147616348
Cc1c(COc2cccc(F)c2)oc2cccc(OCCCNCc3cccnc3)c12,1.5,0.4054651081081644,0.5088100132404754
CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(-n4cnc(C(=O)NC)c4)c3cnc21,1.2,0.1823215567939546,0.4754283359785623
Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@@H](C)C3)cccc2n1,0.6,-0.5108256237659907,0.3717353753700985
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,2.85,1.0473189942805592,0.6048296344722862
CC(C)C(NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1ccoc1,1.07,0.0676586484738148,0.4582750721853125
C=C[C@]12OC(=O)N(CCCCn3cnc(-c4ccc(Cl)nc4)c3)[C@@H]1[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@@H]2CC,1.3,0.262364264467491,0.4874025105356627
O=C(O)[C@]12C[C@H]1CN(C1CC[C@]3(Cc4ccccc4Cc4ccccc43)C1)C2,5.3,1.667706820558076,0.6976379906718995
O=C(N[C@H](CC1CC1)c1ccccn1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,0.38,-0.9675840262617056,0.3034055424487383
COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3)c2cc1OC,0.9,-0.1053605156578262,0.4323918689148059
COCC1=C(C(=O)NCCCN2CCC(c3ccccc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1,1.8,0.5877866649021191,0.5360848295232696
CCc1cccc(CC)c1NC(=O)NCC1(O)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,4.3,1.4586150226995167,0.6663584180688836
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,8.1,2.0918640616783932,0.761090777221148
Cc1c(COc2ccc(Br)cc2F)oc2cccc(OCCCNCc3cccnc3)c12,3.6,1.2809338454620642,0.6397777901317334
COc1cc(CCN(C)C)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,7.48,2.012232791986386,0.7491781526834491
CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3F)n2)CC1,9.05,2.2027647577118348,0.7776812241388678
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nncn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,1.1,0.0953101798043249,0.462411667167495
Fc1cccnc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,1.6,0.4700036292457356,0.5184648030423189
Nc1ccc(S(=O)(=O)Nc2ncc(Cl)cc2Cl)cc1,21.65,3.075005454448499,0.9081660948047912
CC(C)Oc1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,0.57,-0.5621189181535413,0.3640620359934456
C/C(=C(\F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1Br)c1ccc2ccnc(N)c2c1,1.6,0.4700036292457356,0.5184648030423189
CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)C)[C@H](C)N(O)C=O,3.4,1.2237754316221157,0.6312270446032583
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2cc(F)c3c(c2)O[C@@H](c2ccc(C4CC4)s2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C5C[C@@H](C)O[C@H](C)C5)[nH]4)ccc32)[nH]1)C(C)C,3.6,1.2809338454620642,0.6397777901317334
Cn1cc(C2=C(O)C(O)=C(c3ccccc3)C(=O)C2=O)c2ccccc21,32.0,3.4657359027997265,0.966618322738087
Cc1ccc2c3c(ccc2n1)OC[C@H](CN1CCN(c2ccc4cc(C#N)ccc4n2)CC1)O3,3.8,1.33500106673234,0.6478661015360427
COc1cc(N2CCN(CCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.4,2.128231705849268,0.7665312793254584
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2)c1C,2.0,0.6931471805599453,0.5518464803042319
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,2.7,0.9932517730102834,0.596741323067977
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@H](CC(C)C)NC(=O)CCN(C)C)c1,3.1,1.1314021114911006,0.6174082434680066
Cc1nnc([C@H]2CCCN2C(=O)Nc2ccc(C(F)(F)F)cc2)n1Cc1ccc(Cl)cc1,3.8,1.33500106673234,0.6478661015360427
CC(C)C(NC(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cncnc1,0.5,-0.6931471805599453,0.3444605590873043
CCCn1cc(-c2cc(C3C(=O)N(CC)c4ccc(C(F)(F)F)cc4N(c4ccccc4)C3=O)cc(OC)c2O)cn1,4.8,1.5686159179138452,0.6828142571954899
CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2,7.1,1.9600947840472696,0.7413784464232763
COc1ccccc1NC(=O)c1ccc(NC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc1,0.37,-0.9942522733438668,0.2994160441549511
C=C(C)[C@@H]1CC[C@]2(C(=O)N(C)CCN(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1.417,0.3485419607085434,0.5002944629409699
O=C1N(Cc2cccc(CO)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(CO)c1,1.1,0.0953101798043249,0.462411667167495
COc1ccc(CCC2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc1Cl,0.5,-0.6931471805599453,0.3444605590873043
Nc1nc2c(c(N3CC[C@@H](N)C3)n1)CCCc1ccccc1-2,2.6,0.9555114450274363,0.5910954711441265
C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)CN3CCCCC3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,3.89,1.358409157630355,0.6513678892017537
COc1ccc([C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,5.3,1.667706820558076,0.6976379906718995
Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c(-c3ccccn3)c2Cl)c1,2.0,0.6931471805599453,0.5518464803042319
Cc1c(C(=O)c2nc3ccccc3n2C(C)C)oc2cccc(OCCCNCc3cccnc3)c12,0.86,-0.1508228897345836,0.4255908195900431
COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2,6.2,1.824549292051046,0.7211012040764704
CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)CCc3ccc(Cl)s3)C2=O)c(F)c1,0.8,-0.2231435513142097,0.414771842433855
C[C@@H]1CN(S(=O)(=O)N[C@@]2(C(=O)O)[C@H](C)[C@]2(C)c2ccccc2)CCN1c1ccc(C#N)s1,4.5,1.5040773967762742,0.6731594673936465
C(#Cc1ccc2ccccc2n1)c1ccccn1,0.8088,-0.2122036112758754,0.416408428145042
Cc1ccc(C(=O)O)c(Oc2nc(Oc3cccc(-c4cccc(CN)c4)c3)c(F)cc2F)c1,0.5,-0.6931471805599453,0.3444605590873043
N#Cc1c(N2CCC(c3ccccc3)CC2)ccn(CC2CC2)c1=O,2.1,0.7419373447293773,0.5591453581085308
Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,1.4,0.3364722366212129,0.4984888645638235
Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,4.5,1.5040773967762742,0.6731594673936465
CNCC(=O)OCc1ccc(Cl)cc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1.[Cl-],0.06667,-2.7080002023521685,0.0430439467427682
CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCSCCCC(=O)O,0.76,-0.2744368457017603,0.4070985030572021
CN([C@@H]1CCc2c(CC(=O)O)c3cccnc3n2C1)S(=O)(=O)c1ccc(F)cc1,7.5,2.0149030205422647,0.749577611719316
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12,1.7,0.5306282510621704,0.5275340839947946
Cc1cccc(C)c1CNC1(CCC(C)(C)C)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)c2ccccc21,5.0,1.6094379124341005,0.6889211181746087
O=C(Cn1nc(C(F)(F)F)c2c1CCCC2)Nc1sc2c(c1C(=O)N[C@@H]1CCNC1)CCCC2,3.8,1.33500106673234,0.6478661015360427
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1,8.0,2.0794415416798357,0.7592324015211593
CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,1.6,0.4700036292457356,0.5184648030423189
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)COc2ccccc21,2.0,0.6931471805599453,0.5518464803042319
O=C(NCCCCNC(=O)c1cccnc1O)c1cc(-c2ccccc2)on1,7.6,2.028148247292285,0.7515590621445065
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CNC(=O)OCc1ccc(NC(=O)OCCOCCOCCO)cc1)C[C@@H]3OC1CC(N)C(O)C(C)O1,24.0,3.1780538303479458,0.9235818556743304
Cc1c(-c2cn(C(C)C)cn2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,1.5,0.4054651081081644,0.5088100132404754
COC(=O)Nc1ccc(Sc2ccc(C(=O)N[C@@H](C)c3ccccc3)cc2Nc2ncnc3nc(C(C)C)ccc23)cc1,0.4,-0.916290731874155,0.3110788818253913
O=C(NCCCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.11,-2.2072749131897207,0.1179511080801907
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)F)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,7.69,2.039920783517553,0.7533202020139382
COc1ccc(O[C@H]([C@H](Oc2ccc(OC)cc2)c2cnc(N(C)C)nc2)[C@@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)OS(C)(=O)=O)cc1,10.3,2.33214389523559,0.7970359963821455
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0.7,-0.3566749439387324,0.3947959039553597
Cc1ncn2c1Cn1nc(CN3CCCC3=O)nc1-c1cc(Br)ccc1-2,0.8,-0.2231435513142097,0.414771842433855
CNC(=O)c1ccc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)cc1Cl,0.7,-0.3566749439387324,0.3947959039553597
CC(C(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCOC(=O)[C@@H](N)Cc1ccccc1)c1ccc(-c2ccccc2)c(F)c1,2.05,0.7178397931503168,0.555540428972659
